[2024-06-06T16:24:42.788+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-06T16:24:42.842+0530] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [queued]>
[2024-06-06T16:24:42.892+0530] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [queued]>
[2024-06-06T16:24:42.892+0530] {taskinstance.py:2303} INFO - Starting attempt 1 of 2
[2024-06-06T16:24:42.950+0530] {taskinstance.py:2327} INFO - Executing <Task(BashOperator): collect_data_3> on 2024-06-06 10:52:24.734916+00:00
[2024-06-06T16:24:42.962+0530] {standard_task_runner.py:63} INFO - Started process 51210 to run task
[2024-06-06T16:24:42.978+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'my_data_pipeline_dag', 'collect_data_3', 'manual__2024-06-06T10:52:24.734916+00:00', '--job-id', '78', '--raw', '--subdir', 'DAGS_FOLDER/my_first_dag.py', '--cfg-path', '/tmp/tmpwzuij01e']
[2024-06-06T16:24:42.981+0530] {standard_task_runner.py:91} INFO - Job 78: Subtask collect_data_3
[2024-06-06T16:24:43.093+0530] {task_command.py:426} INFO - Running <TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [running]> on host DESKTOP-J05K55U.
[2024-06-06T16:24:43.176+0530] {taskinstance.py:2644} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='airflow@example.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='my_data_pipeline_dag' AIRFLOW_CTX_TASK_ID='collect_data_3' AIRFLOW_CTX_EXECUTION_DATE='2024-06-06T10:52:24.734916+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-06-06T10:52:24.734916+00:00'
[2024-06-06T16:24:43.178+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-06T16:24:43.179+0530] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-06-06T16:24:43.179+0530] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python "/home/wsl/airflow/dags/Collect Data/test.py"']
[2024-06-06T16:24:43.193+0530] {subprocess.py:86} INFO - Output:
[2024-06-06T16:24:49.849+0530] {subprocess.py:93} INFO - 24/06/06 16:24:49 WARN Utils: Your hostname, DESKTOP-J05K55U resolves to a loopback address: 127.0.1.1; using 172.31.56.255 instead (on interface eth0)
[2024-06-06T16:24:49.853+0530] {subprocess.py:93} INFO - 24/06/06 16:24:49 WARN Utils: Set SPARK_LOCAL_IP if you need to bind to another address
[2024-06-06T16:24:51.471+0530] {subprocess.py:93} INFO - Setting default log level to "WARN".
[2024-06-06T16:24:51.471+0530] {subprocess.py:93} INFO - To adjust logging level use sc.setLogLevel(newLevel). For SparkR, use setLogLevel(newLevel).
[2024-06-06T16:24:52.049+0530] {subprocess.py:93} INFO - 24/06/06 16:24:52 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
[2024-06-06T16:24:53.249+0530] {subprocess.py:93} INFO - 24/06/06 16:24:53 WARN Utils: Service 'SparkUI' could not bind on port 4040. Attempting port 4041.
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - [Stage 0:>                                                          (0 + 1) / 1][Stage 0:===========================================================(1 + 0) / 1]                                                                                [Stage 3:>                                                          (0 + 1) / 1]                                                                                <pyspark.sql.session.SparkSession object at 0x7f6bf8571ae0>
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - +----------+---------+-----------+------+------+
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - |      date|continent|   location| cases|deaths|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-05-01|     Asia|    Armenia|  2148|    33|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-05-02|     Asia|    Armenia|  2273|    33|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-05-03|     Asia|    Armenia|  2386|    35|
[2024-06-06T16:25:04.781+0530] {subprocess.py:93} INFO - |2020-05-04|     Asia|    Armenia|  2507|    39|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-05|     Asia|    Armenia|  2619|    40|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-06|     Asia|    Armenia|  2782|    40|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-07|     Asia|    Armenia|  2884|    42|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-08|     Asia|    Armenia|  3029|    43|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-09|     Asia|    Armenia|  3175|    44|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-10|     Asia|    Armenia|  3313|    45|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-11|     Asia|    Armenia|  3392|    46|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-12|     Asia|    Armenia|  3538|    47|
[2024-06-06T16:25:04.782+0530] {subprocess.py:93} INFO - |2020-05-13|     Asia|    Armenia|  3718|    48|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-14|     Asia|    Armenia|  3860|    49|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-15|     Asia|    Armenia|  4044|    52|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-16|     Asia|    Armenia|  4283|    55|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-17|     Asia|    Armenia|  4472|    60|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-18|     Asia|    Armenia|  4823|    61|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-19|     Asia|    Armenia|  5041|    64|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-20|     Asia|    Armenia|  5271|    67|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-21|     Asia|    Armenia|  5606|    70|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-22|     Asia|    Armenia|  5928|    74|
[2024-06-06T16:25:04.783+0530] {subprocess.py:93} INFO - |2020-05-23|     Asia|    Armenia|  6302|    77|
[2024-06-06T16:25:04.784+0530] {subprocess.py:93} INFO - |2020-05-24|     Asia|    Armenia|  6661|    81|
[2024-06-06T16:25:04.784+0530] {subprocess.py:93} INFO - |2020-05-25|     Asia|    Armenia|  7113|    87|
[2024-06-06T16:25:04.784+0530] {subprocess.py:93} INFO - |2020-05-26|     Asia|    Armenia|  7402|    91|
[2024-06-06T16:25:04.784+0530] {subprocess.py:93} INFO - |2020-05-27|     Asia|    Armenia|  7774|    98|
[2024-06-06T16:25:04.784+0530] {subprocess.py:93} INFO - |2020-05-28|     Asia|    Armenia|  8216|   113|
[2024-06-06T16:25:04.784+0530] {subprocess.py:93} INFO - |2020-05-29|     Asia|    Armenia|  8676|   120|
[2024-06-06T16:25:04.784+0530] {subprocess.py:93} INFO - |2020-05-30|     Asia|    Armenia|  8927|   127|
[2024-06-06T16:25:04.784+0530] {subprocess.py:93} INFO - |2020-05-31|     Asia|    Armenia|  9282|   131|
[2024-06-06T16:25:04.785+0530] {subprocess.py:93} INFO - |2020-06-01|     Asia|    Armenia|  9492|   139|
[2024-06-06T16:25:04.785+0530] {subprocess.py:93} INFO - |2020-06-02|     Asia|    Armenia| 10009|   158|
[2024-06-06T16:25:04.785+0530] {subprocess.py:93} INFO - |2020-06-03|     Asia|    Armenia| 10524|   170|
[2024-06-06T16:25:04.785+0530] {subprocess.py:93} INFO - |2020-06-04|     Asia|    Armenia| 11221|   176|
[2024-06-06T16:25:04.786+0530] {subprocess.py:93} INFO - |2020-06-05|     Asia|    Armenia| 11817|   183|
[2024-06-06T16:25:04.786+0530] {subprocess.py:93} INFO - |2020-06-06|     Asia|    Armenia| 12364|   190|
[2024-06-06T16:25:04.786+0530] {subprocess.py:93} INFO - |2020-06-07|     Asia|    Armenia| 13130|   200|
[2024-06-06T16:25:04.786+0530] {subprocess.py:93} INFO - |2020-06-08|     Asia|    Armenia| 13325|   211|
[2024-06-06T16:25:04.786+0530] {subprocess.py:93} INFO - |2020-06-09|     Asia|    Armenia| 13675|   217|
[2024-06-06T16:25:04.787+0530] {subprocess.py:93} INFO - |2020-06-10|     Asia|    Armenia| 14103|   227|
[2024-06-06T16:25:04.787+0530] {subprocess.py:93} INFO - |2020-06-11|     Asia|    Armenia| 14669|   245|
[2024-06-06T16:25:04.787+0530] {subprocess.py:93} INFO - |2020-06-12|     Asia|    Armenia| 15281|   258|
[2024-06-06T16:25:04.787+0530] {subprocess.py:93} INFO - |2020-06-13|     Asia|    Armenia| 16004|   264|
[2024-06-06T16:25:04.788+0530] {subprocess.py:93} INFO - |2020-06-14|     Asia|    Armenia| 16667|   269|
[2024-06-06T16:25:04.788+0530] {subprocess.py:93} INFO - |2020-06-15|     Asia|    Armenia| 17064|   285|
[2024-06-06T16:25:04.788+0530] {subprocess.py:93} INFO - |2020-06-16|     Asia|    Armenia| 17489|   293|
[2024-06-06T16:25:04.788+0530] {subprocess.py:93} INFO - |2020-06-17|     Asia|    Armenia| 18033|   302|
[2024-06-06T16:25:04.788+0530] {subprocess.py:93} INFO - |2020-06-18|     Asia|    Armenia| 18698|   309|
[2024-06-06T16:25:04.789+0530] {subprocess.py:93} INFO - |2020-06-19|     Asia|    Armenia| 19157|   319|
[2024-06-06T16:25:04.789+0530] {subprocess.py:93} INFO - |2020-06-20|     Asia|    Armenia| 19708|   332|
[2024-06-06T16:25:04.789+0530] {subprocess.py:93} INFO - |2020-06-21|     Asia|    Armenia| 20268|   350|
[2024-06-06T16:25:04.789+0530] {subprocess.py:93} INFO - |2020-06-22|     Asia|    Armenia| 20588|   360|
[2024-06-06T16:25:04.789+0530] {subprocess.py:93} INFO - |2020-06-23|     Asia|    Armenia| 21006|   372|
[2024-06-06T16:25:04.790+0530] {subprocess.py:93} INFO - |2020-06-24|     Asia|    Armenia| 21717|   386|
[2024-06-06T16:25:04.790+0530] {subprocess.py:93} INFO - |2020-06-25|     Asia|    Armenia| 22488|   397|
[2024-06-06T16:25:04.790+0530] {subprocess.py:93} INFO - |2020-06-26|     Asia|    Armenia| 23247|   410|
[2024-06-06T16:25:04.790+0530] {subprocess.py:93} INFO - |2020-06-27|     Asia|    Armenia| 23909|   421|
[2024-06-06T16:25:04.790+0530] {subprocess.py:93} INFO - |2020-06-28|     Asia|    Armenia| 24645|   426|
[2024-06-06T16:25:04.791+0530] {subprocess.py:93} INFO - |2020-06-29|     Asia|    Armenia| 25127|   433|
[2024-06-06T16:25:04.791+0530] {subprocess.py:93} INFO - |2020-06-30|     Asia|    Armenia| 25542|   443|
[2024-06-06T16:25:04.791+0530] {subprocess.py:93} INFO - |2020-07-01|     Asia|    Armenia| 26065|   453|
[2024-06-06T16:25:04.791+0530] {subprocess.py:93} INFO - |2020-07-02|     Asia|    Armenia| 26658|   459|
[2024-06-06T16:25:04.791+0530] {subprocess.py:93} INFO - |2020-07-03|     Asia|    Armenia| 27320|   469|
[2024-06-06T16:25:04.791+0530] {subprocess.py:93} INFO - |2020-07-04|     Asia|    Armenia| 27900|   477|
[2024-06-06T16:25:04.792+0530] {subprocess.py:93} INFO - |2020-07-05|     Asia|    Armenia| 28606|   484|
[2024-06-06T16:25:04.792+0530] {subprocess.py:93} INFO - |2020-07-06|     Asia|    Armenia| 28936|   491|
[2024-06-06T16:25:04.792+0530] {subprocess.py:93} INFO - |2020-07-07|     Asia|    Armenia| 29285|   503|
[2024-06-06T16:25:04.792+0530] {subprocess.py:93} INFO - |2020-07-08|     Asia|    Armenia| 29820|   521|
[2024-06-06T16:25:04.792+0530] {subprocess.py:93} INFO - |2020-07-09|     Asia|    Armenia| 30346|   535|
[2024-06-06T16:25:04.792+0530] {subprocess.py:93} INFO - |2020-07-10|     Asia|    Armenia| 30903|   546|
[2024-06-06T16:25:04.793+0530] {subprocess.py:93} INFO - |2020-07-11|     Asia|    Armenia| 31392|   559|
[2024-06-06T16:25:04.793+0530] {subprocess.py:93} INFO - |2020-07-12|     Asia|    Armenia| 31969|   565|
[2024-06-06T16:25:04.793+0530] {subprocess.py:93} INFO - |2020-07-13|     Asia|    Armenia| 32151|   573|
[2024-06-06T16:25:04.793+0530] {subprocess.py:93} INFO - |2020-07-14|     Asia|    Armenia| 32490|   581|
[2024-06-06T16:25:04.794+0530] {subprocess.py:93} INFO - |2020-07-15|     Asia|    Armenia| 33005|   592|
[2024-06-06T16:25:04.794+0530] {subprocess.py:93} INFO - |2020-07-16|     Asia|    Armenia| 33559|   607|
[2024-06-06T16:25:04.794+0530] {subprocess.py:93} INFO - |2020-07-17|     Asia|    Armenia| 34001|   620|
[2024-06-06T16:25:04.794+0530] {subprocess.py:93} INFO - |2020-07-18|     Asia|    Armenia| 34462|   631|
[2024-06-06T16:25:04.794+0530] {subprocess.py:93} INFO - |2020-07-19|     Asia|    Armenia| 34877|   641|
[2024-06-06T16:25:04.795+0530] {subprocess.py:93} INFO - |2020-07-20|     Asia|    Armenia| 34981|   650|
[2024-06-06T16:25:04.795+0530] {subprocess.py:93} INFO - |2020-07-21|     Asia|    Armenia| 35254|   662|
[2024-06-06T16:25:04.795+0530] {subprocess.py:93} INFO - |2020-07-22|     Asia|    Armenia| 35693|   678|
[2024-06-06T16:25:04.795+0530] {subprocess.py:93} INFO - |2020-07-23|     Asia|    Armenia| 36162|   688|
[2024-06-06T16:25:04.795+0530] {subprocess.py:93} INFO - |2020-07-24|     Asia|    Armenia| 36613|   692|
[2024-06-06T16:25:04.796+0530] {subprocess.py:93} INFO - |2020-07-25|     Asia|    Armenia| 36996|   700|
[2024-06-06T16:25:04.796+0530] {subprocess.py:93} INFO - |2020-07-26|     Asia|    Armenia| 37317|   705|
[2024-06-06T16:25:04.796+0530] {subprocess.py:93} INFO - |2020-07-27|     Asia|    Armenia| 37390|   711|
[2024-06-06T16:25:04.797+0530] {subprocess.py:93} INFO - |2020-07-28|     Asia|    Armenia| 37629|   719|
[2024-06-06T16:25:04.797+0530] {subprocess.py:93} INFO - |2020-07-29|     Asia|    Armenia| 37937|   723|
[2024-06-06T16:25:04.798+0530] {subprocess.py:93} INFO - |2020-07-30|     Asia|    Armenia| 38196|   728|
[2024-06-06T16:25:04.798+0530] {subprocess.py:93} INFO - |2020-07-31|     Asia|    Armenia| 38550|   738|
[2024-06-06T16:25:04.798+0530] {subprocess.py:93} INFO - |2020-08-01|     Asia|    Armenia| 38841|   749|
[2024-06-06T16:25:04.798+0530] {subprocess.py:93} INFO - |2020-08-02|     Asia|    Armenia| 39050|   754|
[2024-06-06T16:25:04.799+0530] {subprocess.py:93} INFO - |2020-08-03|     Asia|    Armenia| 39102|   762|
[2024-06-06T16:25:04.799+0530] {subprocess.py:93} INFO - |2020-08-04|     Asia|    Armenia| 39298|   768|
[2024-06-06T16:25:04.799+0530] {subprocess.py:93} INFO - |2020-08-05|     Asia|    Armenia| 39586|   770|
[2024-06-06T16:25:04.799+0530] {subprocess.py:93} INFO - |2020-08-06|     Asia|    Armenia| 39819|   772|
[2024-06-06T16:25:04.800+0530] {subprocess.py:93} INFO - |2020-08-07|     Asia|    Armenia| 39985|   777|
[2024-06-06T16:25:04.800+0530] {subprocess.py:93} INFO - |2020-08-08|     Asia|    Armenia| 40185|   785|
[2024-06-06T16:25:04.801+0530] {subprocess.py:93} INFO - |2020-08-09|     Asia|    Armenia| 40410|   791|
[2024-06-06T16:25:04.801+0530] {subprocess.py:93} INFO - |2020-08-10|     Asia|    Armenia| 40433|   796|
[2024-06-06T16:25:04.802+0530] {subprocess.py:93} INFO - |2020-08-11|     Asia|    Armenia| 40593|   803|
[2024-06-06T16:25:04.803+0530] {subprocess.py:93} INFO - |2020-08-12|     Asia|    Armenia| 40794|   806|
[2024-06-06T16:25:04.803+0530] {subprocess.py:93} INFO - |2020-08-13|     Asia|    Armenia| 41023|   809|
[2024-06-06T16:25:04.804+0530] {subprocess.py:93} INFO - |2020-08-14|     Asia|    Armenia| 41299|   814|
[2024-06-06T16:25:04.804+0530] {subprocess.py:93} INFO - |2020-08-15|     Asia|    Armenia| 41495|   817|
[2024-06-06T16:25:04.804+0530] {subprocess.py:93} INFO - |2020-08-16|     Asia|    Armenia| 41663|   818|
[2024-06-06T16:25:04.804+0530] {subprocess.py:93} INFO - |2020-08-17|     Asia|    Armenia| 41701|   824|
[2024-06-06T16:25:04.805+0530] {subprocess.py:93} INFO - |2020-08-18|     Asia|    Armenia| 41846|   832|
[2024-06-06T16:25:04.805+0530] {subprocess.py:93} INFO - |2020-08-19|     Asia|    Armenia| 42056|   833|
[2024-06-06T16:25:04.805+0530] {subprocess.py:93} INFO - |2020-08-20|     Asia|    Armenia| 42319|   836|
[2024-06-06T16:25:04.805+0530] {subprocess.py:93} INFO - |2020-08-21|     Asia|    Armenia| 42477|   842|
[2024-06-06T16:25:04.806+0530] {subprocess.py:93} INFO - |2020-08-22|     Asia|    Armenia| 42616|   850|
[2024-06-06T16:25:04.806+0530] {subprocess.py:93} INFO - |2020-08-23|     Asia|    Armenia| 42792|   852|
[2024-06-06T16:25:04.806+0530] {subprocess.py:93} INFO - |2020-08-24|     Asia|    Armenia| 42825|   854|
[2024-06-06T16:25:04.807+0530] {subprocess.py:93} INFO - |2020-08-25|     Asia|    Armenia| 42936|   858|
[2024-06-06T16:25:04.807+0530] {subprocess.py:93} INFO - |2020-08-26|     Asia|    Armenia| 43067|   861|
[2024-06-06T16:25:04.807+0530] {subprocess.py:93} INFO - |2020-08-27|     Asia|    Armenia| 43270|   864|
[2024-06-06T16:25:04.807+0530] {subprocess.py:93} INFO - |2020-08-28|     Asia|    Armenia| 43451|   869|
[2024-06-06T16:25:04.808+0530] {subprocess.py:93} INFO - |2020-08-29|     Asia|    Armenia| 43626|   872|
[2024-06-06T16:25:04.808+0530] {subprocess.py:93} INFO - |2020-08-30|     Asia|    Armenia| 43750|   877|
[2024-06-06T16:25:04.808+0530] {subprocess.py:93} INFO - |2020-08-31|     Asia|    Armenia| 43781|   879|
[2024-06-06T16:25:04.808+0530] {subprocess.py:93} INFO - |2020-09-01|     Asia|    Armenia| 43878|   881|
[2024-06-06T16:25:04.808+0530] {subprocess.py:93} INFO - |2020-09-02|     Asia|    Armenia| 44075|   884|
[2024-06-06T16:25:04.809+0530] {subprocess.py:93} INFO - |2020-09-03|     Asia|    Armenia| 44271|   887|
[2024-06-06T16:25:04.809+0530] {subprocess.py:93} INFO - |2020-09-04|     Asia|    Armenia| 44461|   891|
[2024-06-06T16:25:04.809+0530] {subprocess.py:93} INFO - |2020-09-05|     Asia|    Armenia| 44649|   895|
[2024-06-06T16:25:04.809+0530] {subprocess.py:93} INFO - |2020-09-06|     Asia|    Armenia| 44783|   897|
[2024-06-06T16:25:04.809+0530] {subprocess.py:93} INFO - |2020-09-07|     Asia|    Armenia| 44845|   900|
[2024-06-06T16:25:04.809+0530] {subprocess.py:93} INFO - |2020-09-08|     Asia|    Armenia| 44953|   903|
[2024-06-06T16:25:04.810+0530] {subprocess.py:93} INFO - |2020-09-09|     Asia|    Armenia| 45152|   905|
[2024-06-06T16:25:04.810+0530] {subprocess.py:93} INFO - |2020-09-10|     Asia|    Armenia| 45326|   906|
[2024-06-06T16:25:04.810+0530] {subprocess.py:93} INFO - |2020-09-11|     Asia|    Armenia| 45503|   909|
[2024-06-06T16:25:04.810+0530] {subprocess.py:93} INFO - |2020-09-12|     Asia|    Armenia| 45675|   911|
[2024-06-06T16:25:04.810+0530] {subprocess.py:93} INFO - |2020-09-13|     Asia|    Armenia| 45862|   916|
[2024-06-06T16:25:04.811+0530] {subprocess.py:93} INFO - |2020-09-14|     Asia|    Armenia| 45969|   919|
[2024-06-06T16:25:04.811+0530] {subprocess.py:93} INFO - |2020-09-15|     Asia|    Armenia| 46119|   920|
[2024-06-06T16:25:04.811+0530] {subprocess.py:93} INFO - |2020-09-16|     Asia|    Armenia| 46376|   923|
[2024-06-06T16:25:04.811+0530] {subprocess.py:93} INFO - |2020-09-17|     Asia|    Armenia| 46671|   925|
[2024-06-06T16:25:04.811+0530] {subprocess.py:93} INFO - |2020-09-18|     Asia|    Armenia| 46910|   926|
[2024-06-06T16:25:04.811+0530] {subprocess.py:93} INFO - |2020-09-19|     Asia|    Armenia| 47154|   928|
[2024-06-06T16:25:04.811+0530] {subprocess.py:93} INFO - |2020-09-20|     Asia|    Armenia| 47431|   930|
[2024-06-06T16:25:04.812+0530] {subprocess.py:93} INFO - |2020-09-21|     Asia|    Armenia| 47552|   936|
[2024-06-06T16:25:04.812+0530] {subprocess.py:93} INFO - |2020-09-22|     Asia|    Armenia| 47667|   938|
[2024-06-06T16:25:04.812+0530] {subprocess.py:93} INFO - |2020-09-23|     Asia|    Armenia| 47877|   942|
[2024-06-06T16:25:04.812+0530] {subprocess.py:93} INFO - |2020-09-24|     Asia|    Armenia| 48251|   945|
[2024-06-06T16:25:04.812+0530] {subprocess.py:93} INFO - |2020-09-25|     Asia|    Armenia| 48643|   947|
[2024-06-06T16:25:04.813+0530] {subprocess.py:93} INFO - |2020-09-26|     Asia|    Armenia| 49072|   948|
[2024-06-06T16:25:04.813+0530] {subprocess.py:93} INFO - |2020-09-27|     Asia|    Armenia| 49400|   951|
[2024-06-06T16:25:04.813+0530] {subprocess.py:93} INFO - |2020-09-28|     Asia|    Armenia| 49574|   957|
[2024-06-06T16:25:04.813+0530] {subprocess.py:93} INFO - |2020-09-29|     Asia|    Armenia| 49901|   958|
[2024-06-06T16:25:04.813+0530] {subprocess.py:93} INFO - |2020-09-30|     Asia|    Armenia| 50359|   959|
[2024-06-06T16:25:04.813+0530] {subprocess.py:93} INFO - |2020-10-01|     Asia|    Armenia| 50850|   963|
[2024-06-06T16:25:04.814+0530] {subprocess.py:93} INFO - |2020-10-02|     Asia|    Armenia| 51382|   966|
[2024-06-06T16:25:04.814+0530] {subprocess.py:93} INFO - |2020-10-03|     Asia|    Armenia| 51925|   972|
[2024-06-06T16:25:04.814+0530] {subprocess.py:93} INFO - |2020-10-04|     Asia|    Armenia| 52496|   977|
[2024-06-06T16:25:04.814+0530] {subprocess.py:93} INFO - |2020-10-05|     Asia|    Armenia| 52677|   984|
[2024-06-06T16:25:04.814+0530] {subprocess.py:93} INFO - |2020-10-06|     Asia|    Armenia| 53083|   990|
[2024-06-06T16:25:04.815+0530] {subprocess.py:93} INFO - |2020-10-07|     Asia|    Armenia| 53755|   995|
[2024-06-06T16:25:04.815+0530] {subprocess.py:93} INFO - |2020-10-08|     Asia|    Armenia| 54473|  1004|
[2024-06-06T16:25:04.815+0530] {subprocess.py:93} INFO - |2020-10-09|     Asia|    Armenia| 55087|  1010|
[2024-06-06T16:25:04.815+0530] {subprocess.py:93} INFO - |2020-10-10|     Asia|    Armenia| 55736|  1016|
[2024-06-06T16:25:04.815+0530] {subprocess.py:93} INFO - |2020-10-11|     Asia|    Armenia| 56451|  1020|
[2024-06-06T16:25:04.816+0530] {subprocess.py:93} INFO - |2020-10-12|     Asia|    Armenia| 56821|  1026|
[2024-06-06T16:25:04.820+0530] {subprocess.py:93} INFO - |2020-10-13|     Asia|    Armenia| 57566|  1032|
[2024-06-06T16:25:04.821+0530] {subprocess.py:93} INFO - |2020-10-14|     Asia|    Armenia| 58624|  1039|
[2024-06-06T16:25:04.822+0530] {subprocess.py:93} INFO - |2020-10-15|     Asia|    Armenia| 59995|  1046|
[2024-06-06T16:25:04.822+0530] {subprocess.py:93} INFO - |2020-10-16|     Asia|    Armenia| 61460|  1056|
[2024-06-06T16:25:04.823+0530] {subprocess.py:93} INFO - |2020-10-17|     Asia|    Armenia| 63000|  1067|
[2024-06-06T16:25:04.823+0530] {subprocess.py:93} INFO - |2020-10-18|     Asia|    Armenia| 64694|  1081|
[2024-06-06T16:25:04.823+0530] {subprocess.py:93} INFO - |2020-10-19|     Asia|    Armenia| 65460|  1091|
[2024-06-06T16:25:04.823+0530] {subprocess.py:93} INFO - |2020-10-20|     Asia|    Armenia| 66694|  1101|
[2024-06-06T16:25:04.824+0530] {subprocess.py:93} INFO - |2020-10-21|     Asia|    Armenia| 68530|  1121|
[2024-06-06T16:25:04.824+0530] {subprocess.py:93} INFO - |2020-10-22|     Asia|    Armenia| 70836|  1131|
[2024-06-06T16:25:04.824+0530] {subprocess.py:93} INFO - |2020-10-23|     Asia|    Armenia| 73310|  1145|
[2024-06-06T16:25:04.825+0530] {subprocess.py:93} INFO - |2020-10-24|     Asia|    Armenia| 75523|  1157|
[2024-06-06T16:25:04.825+0530] {subprocess.py:93} INFO - |2020-10-25|     Asia|    Armenia| 77837|  1180|
[2024-06-06T16:25:04.825+0530] {subprocess.py:93} INFO - |2020-10-26|     Asia|    Armenia| 78810|  1196|
[2024-06-06T16:25:04.825+0530] {subprocess.py:93} INFO - |2020-10-27|     Asia|    Armenia| 80410|  1222|
[2024-06-06T16:25:04.825+0530] {subprocess.py:93} INFO - |2020-10-28|     Asia|    Armenia| 82651|  1243|
[2024-06-06T16:25:04.826+0530] {subprocess.py:93} INFO - |2020-10-29|     Asia|    Armenia| 85034|  1272|
[2024-06-06T16:25:04.826+0530] {subprocess.py:93} INFO - |2020-10-30|     Asia|    Armenia| 87432|  1300|
[2024-06-06T16:25:04.826+0530] {subprocess.py:93} INFO - |2020-10-31|     Asia|    Armenia| 89813|  1341|
[2024-06-06T16:25:04.826+0530] {subprocess.py:93} INFO - |2020-11-01|     Asia|    Armenia| 92254|  1363|
[2024-06-06T16:25:04.827+0530] {subprocess.py:93} INFO - |2020-11-02|     Asia|    Armenia| 93448|  1391|
[2024-06-06T16:25:04.827+0530] {subprocess.py:93} INFO - |2020-11-03|     Asia|    Armenia| 94776|  1413|
[2024-06-06T16:25:04.827+0530] {subprocess.py:93} INFO - |2020-11-04|     Asia|    Armenia| 97150|  1448|
[2024-06-06T16:25:04.827+0530] {subprocess.py:93} INFO - |2020-11-05|     Asia|    Armenia| 99563|  1476|
[2024-06-06T16:25:04.828+0530] {subprocess.py:93} INFO - |2020-11-06|     Asia|    Armenia|101773|  1506|
[2024-06-06T16:25:04.828+0530] {subprocess.py:93} INFO - |2020-11-07|     Asia|    Armenia|104249|  1533|
[2024-06-06T16:25:04.828+0530] {subprocess.py:93} INFO - |2020-11-08|     Asia|    Armenia|106424|  1559|
[2024-06-06T16:25:04.828+0530] {subprocess.py:93} INFO - |2020-11-09|     Asia|    Armenia|107466|  1580|
[2024-06-06T16:25:04.829+0530] {subprocess.py:93} INFO - |2020-11-10|     Asia|    Armenia|108687|  1609|
[2024-06-06T16:25:04.829+0530] {subprocess.py:93} INFO - |2020-11-11|     Asia|    Armenia|110548|  1636|
[2024-06-06T16:25:04.829+0530] {subprocess.py:93} INFO - |2020-11-12|     Asia|    Armenia|112680|  1668|
[2024-06-06T16:25:04.829+0530] {subprocess.py:93} INFO - |2020-11-13|     Asia|    Armenia|114383|  1697|
[2024-06-06T16:25:04.830+0530] {subprocess.py:93} INFO - |2020-11-14|     Asia|    Armenia|115855|  1738|
[2024-06-06T16:25:04.830+0530] {subprocess.py:93} INFO - |2020-11-15|     Asia|    Armenia|117337|  1763|
